Date,Rate,High (est),Low (est)
1996-09-09,0.401792,0.40658,0.39705999999999997
1996-09-10,0.402093,0.40701,0.39723
1996-09-11,0.40213499999999996,0.4071,0.39723
1996-09-12,0.402283,0.0,0.0
1996-09-13,0.402528,0.40734000000000004,0.39776999999999996
1996-09-16,0.403244,0.40815999999999997,0.39839
1996-09-17,0.40269699999999997,0.40762,0.39783
1996-09-18,0.401715,0.0,0.0
1996-09-19,0.401084,0.40573000000000004,0.39649
1996-09-20,0.400456,0.40514,0.39582
1996-09-23,0.399692,0.4044,0.39504
1996-09-24,0.398503,0.4033,0.39377
1996-09-25,0.398503,0.0,0.0
1996-09-26,0.39806199999999997,0.0,0.0
1996-09-27,0.398161,0.0,0.0
1996-09-30,0.39832399999999996,0.40275,0.39395
1996-10-01,0.397156,0.40156,0.3928
1996-10-02,0.39573,0.0,0.0
1996-10-03,0.39566599999999996,0.0,0.0
1996-10-04,0.39577399999999996,0.40031,0.39129
1996-10-07,0.394972,0.0,0.0
1996-10-08,0.394972,0.0,0.0
1996-10-09,0.39305,0.0,0.0
1996-10-10,0.390301,0.39504,0.38561999999999996
1996-10-11,0.388753,0.0,0.0
1996-10-14,0.389754,0.0,0.0
1996-10-15,0.39169899999999996,0.39653,0.38693
1996-10-16,0.391023,0.39568000000000003,0.38642
1996-10-17,0.39066599999999996,0.0,0.0
1996-10-18,0.391086,0.3954,0.38682
1996-10-21,0.39034800000000003,0.0,0.0
1996-10-22,0.389556,0.0,0.0
1996-10-23,0.38902600000000004,0.39336,0.38474
1996-10-24,0.388085,0.39293,0.3833
1996-10-25,0.388077,0.3925,0.3837
1996-10-28,0.389577,0.39421999999999996,0.38499
1996-10-29,0.390426,0.39493,0.38597
1996-10-30,0.390436,0.39521,0.38572
1996-10-31,0.389185,0.0,0.0
1996-11-01,0.389185,0.0,0.0
1996-11-04,0.387087,0.39145,0.38278
1996-11-05,0.386236,0.39081,0.38172
1996-11-06,0.385883,0.39041,0.38140999999999997
1996-11-07,0.38545100000000004,0.38975,0.3812
1996-11-08,0.385056,0.0,0.0
1996-11-11,0.384708,0.38935,0.38011999999999996
1996-11-12,0.385418,0.38983,0.38105
1996-11-13,0.385418,0.0,0.0
1996-11-14,0.38661999999999996,0.0,0.0
1996-11-15,0.38851399999999997,0.39323,0.38386
1996-11-18,0.388932,0.0,0.0
1996-11-19,0.388932,0.0,0.0
1996-11-20,0.388959,0.39376,0.38421
1996-11-21,0.388971,0.39374000000000003,0.38426
1996-11-22,0.38871500000000003,0.0,0.0
1996-11-25,0.38774699999999995,0.0,0.0
1996-11-26,0.38601599999999997,0.39032,0.38176
1996-11-27,0.385752,0.39049,0.38106999999999996
1996-11-28,0.386248,0.39050999999999997,0.38203000000000004
1996-11-29,0.386714,0.39113000000000003,0.38235
1996-12-02,0.38715900000000003,0.39197,0.38240999999999997
1996-12-03,0.38718,0.0,0.0
1996-12-04,0.38718,0.0,0.0
1996-12-05,0.38716100000000003,0.0,0.0
1996-12-06,0.387329,0.39211,0.3826
1996-12-09,0.387148,0.3916,0.38275
1996-12-10,0.386627,0.3909,0.3824
1996-12-11,0.38664899999999996,0.39093,0.38242
1996-12-12,0.38718800000000003,0.39197,0.38245999999999997
1996-12-13,0.387335,0.39214,0.38259
1996-12-16,0.387491,0.39205999999999996,0.38297
1996-12-17,0.387535,0.3923,0.38283
1996-12-18,0.387123,0.39154,0.38275
1996-12-19,0.387288,0.39205,0.38258000000000003
1996-12-20,0.38763000000000003,0.39247,0.38285
1996-12-23,0.387884,0.0,0.0
1996-12-24,0.387746,0.39232,0.38322
1996-12-25,0.387746,0.0,0.0
1996-12-26,0.386887,0.3917,0.38214000000000004
1996-12-27,0.386438,0.39071,0.38222
1996-12-30,0.386142,0.39088,0.38145999999999997
1996-12-31,0.384923,0.38941,0.38049
1997-01-01,0.384923,0.0,0.0
1997-01-02,0.383029,0.38754,0.37858
1997-01-03,0.382116,0.0,0.0
1997-01-06,0.381261,0.0,0.0
1997-01-07,0.380156,0.38479,0.37558
1997-01-08,0.380156,0.0,0.0
1997-01-09,0.380355,0.0,0.0
1997-01-10,0.381079,0.38549,0.37672
1997-01-13,0.381173,0.38565,0.37675
