Date,Rate,High (est),Low (est)
1996-09-09,0.0179355,0.018155,0.017718
1996-09-10,0.0179355,0.0,0.0
1996-09-11,0.0179355,0.0,0.0
1996-09-12,0.0179355,0.0,0.0
1996-09-13,0.0179355,0.0,0.0
1996-09-16,0.0178354,0.018055,0.017619
1996-09-17,0.0178354,0.0,0.0
1996-09-18,0.0178354,0.0,0.0
1996-09-19,0.0178354,0.0,0.0
1996-09-20,0.017738099999999996,0.0,0.0
1996-09-23,0.017738099999999996,0.0,0.0
1996-09-24,0.017738099999999996,0.0,0.0
1996-09-25,0.017738099999999996,0.0,0.0
1996-09-26,0.017738099999999996,0.0,0.0
1996-09-27,0.017738099999999996,0.0,0.0
1996-09-30,0.017738099999999996,0.0,0.0
1996-10-01,0.0176382,0.0,0.0
1996-10-02,0.0176382,0.0,0.0
1996-10-03,0.0176382,0.0,0.0
1996-10-04,0.0176382,0.0,0.0
1996-10-07,0.0176382,0.0,0.0
1996-10-08,0.0176382,0.0,0.0
1996-10-09,0.0176382,0.0,0.0
1996-10-10,0.0176382,0.0,0.0
1996-10-11,0.0176382,0.0,0.0
1996-10-14,0.0176382,0.0,0.0
1996-10-15,0.0176382,0.0,0.0
1996-10-16,0.0175356,0.01775,0.017324000000000003
1996-10-17,0.0175356,0.0,0.0
1996-10-18,0.0175356,0.0,0.0
1996-10-21,0.0175356,0.0,0.0
1996-10-22,0.0175356,0.0,0.0
1996-10-23,0.0175356,0.0,0.0
1996-10-24,0.0175356,0.0,0.0
1996-10-25,0.0175356,0.0,0.0
1996-10-28,0.0175356,0.0,0.0
1996-10-29,0.0175356,0.0,0.0
1996-10-30,0.0175356,0.0,0.0
1996-10-31,0.0175356,0.0,0.0
1996-11-01,0.0175356,0.0,0.0
1996-11-04,0.0175356,0.0,0.0
1996-11-05,0.0175356,0.0,0.0
1996-11-06,0.0175356,0.0,0.0
1996-11-07,0.0175356,0.0,0.0
1996-11-08,0.0175356,0.0,0.0
1996-11-11,0.0175356,0.0,0.0
1996-11-12,0.0175618,0.0,0.0
1996-11-13,0.0175618,0.0,0.0
1996-11-14,0.0175618,0.0,0.0
1996-11-15,0.0175618,0.0,0.0
1996-11-18,0.0175618,0.0,0.0
1996-11-19,0.0175618,0.0,0.0
1996-11-20,0.0175618,0.0,0.0
1996-11-21,0.0175356,0.01775,0.017324000000000003
1996-11-22,0.0175618,0.0,0.0
1996-11-25,0.0176619,0.0,0.0
1996-11-26,0.0176619,0.0,0.0
1996-11-27,0.0176619,0.0,0.0
1996-11-28,0.0176382,0.0,0.0
1996-11-29,0.0176619,0.0,0.0
1996-12-02,0.0176382,0.0,0.0
1996-12-03,0.0176382,0.0,0.0
1996-12-04,0.0176382,0.0,0.0
1996-12-05,0.0176382,0.0,0.0
1996-12-06,0.0176382,0.0,0.0
1996-12-09,0.0176382,0.0,0.0
1996-12-10,0.0176382,0.0,0.0
1996-12-11,0.0176382,0.0,0.0
1996-12-12,0.0176382,0.0,0.0
1996-12-13,0.0176382,0.0,0.0
1996-12-16,0.0176382,0.0,0.0
1996-12-17,0.0176619,0.0,0.0
1996-12-18,0.0176619,0.0,0.0
1996-12-19,0.0176619,0.0,0.0
1996-12-20,0.0176619,0.0,0.0
1996-12-23,0.0176382,0.0,0.0
1996-12-24,0.0176382,0.0,0.0
1996-12-25,0.0176382,0.0,0.0
1996-12-26,0.0176382,0.0,0.0
1996-12-27,0.0176382,0.0,0.0
1996-12-30,0.0176382,0.0,0.0
1996-12-31,0.0176382,0.0,0.0
1997-01-01,0.0176382,0.0,0.0
1997-01-02,0.0176382,0.0,0.0
1997-01-03,0.0176382,0.0,0.0
1997-01-06,0.0175356,0.01775,0.017324000000000003
1997-01-07,0.0175356,0.0,0.0
1997-01-08,0.0175356,0.0,0.0
1997-01-09,0.0175356,0.0,0.0
1997-01-10,0.0175356,0.0,0.0
1997-01-13,0.0175356,0.0,0.0
1997-01-14,0.0175356,0.0,0.0
1997-01-15,0.0175356,0.0,0.0
1997-01-16,0.0175356,0.0,0.0
1997-01-17,0.0175356,0.0,0.0
1997-01-20,0.0175618,0.0,0.0
1997-01-21,0.0175356,0.01775,0.017324000000000003
1997-01-22,0.0175356,0.0,0.0
1997-01-23,0.0175356,0.0,0.0
1997-01-24,0.0174388,0.0,0.0
1997-01-27,0.0174388,0.0,0.0
1997-01-28,0.0174388,0.0,0.0
1997-01-29,0.0173398,0.0,0.0
1997-01-30,0.0173398,0.0,0.0
1997-01-31,0.0173398,0.0,0.0
1997-02-03,0.0173398,0.0,0.0
1997-02-04,0.0173398,0.0,0.0
1997-02-05,0.0173398,0.0,0.0
1997-02-06,0.0173398,0.0,0.0
1997-02-07,0.0173398,0.0,0.0
1997-02-10,0.0173398,0.0,0.0
1997-02-11,0.0173398,0.0,0.0
1997-02-12,0.0173398,0.0,0.0
1997-02-13,0.0173398,0.0,0.0
1997-02-14,0.0173398,0.0,0.0
1997-02-17,0.0173398,0.0,0.0
1997-02-18,0.0173612,0.0,0.0
1997-02-19,0.0173612,0.0,0.0
1997-02-20,0.0173612,0.0,0.0
1997-02-21,0.0173612,0.0,0.0
1997-02-24,0.0173612,0.0,0.0
1997-02-25,0.0173612,0.0,0.0
1997-02-26,0.0173612,0.0,0.0
1997-02-27,0.0173612,0.0,0.0
1997-02-28,0.0173612,0.0,0.0
1997-03-03,0.0173612,0.0,0.0
1997-03-04,0.0173398,0.0,0.0
1997-03-05,0.0173398,0.0,0.0
1997-03-06,0.0173398,0.0,0.0
1997-03-07,0.0173398,0.0,0.0
1997-03-10,0.0173398,0.0,0.0
1997-03-11,0.0173398,0.0,0.0
1997-03-12,0.0173612,0.0,0.0
1997-03-13,0.0173398,0.0,0.0
1997-03-14,0.0173398,0.0,0.0
1997-03-17,0.0173398,0.0,0.0
1997-03-18,0.0173612,0.0,0.0
1997-03-19,0.0173612,0.0,0.0
1997-03-20,0.0173612,0.0,0.0
1997-03-21,0.0173612,0.0,0.0
1997-03-24,0.0173398,0.0,0.0
1997-03-25,0.0173398,0.0,0.0
1997-03-26,0.0174289,0.017641999999999998,0.017218999999999998
1997-03-27,0.0173066,0.017518000000000002,0.017098
1997-03-28,0.0173066,0.0,0.0
1997-03-31,0.0173066,0.0,0.0
1997-04-01,0.0173066,0.0,0.0
1997-04-02,0.0173066,0.0,0.0
1997-04-03,0.0171364,0.017339,0.016936
1997-04-04,0.0171364,0.0,0.0
1997-04-07,0.0171364,0.0,0.0
1997-04-08,0.0171364,0.0,0.0
1997-04-09,0.0171364,0.0,0.0
1997-04-10,0.017038,0.017225999999999998,0.016852000000000002
1997-04-11,0.017038,0.0,0.0
1997-04-14,0.017038,0.0,0.0
1997-04-15,0.017038,0.0,0.0
1997-04-16,0.017038,0.0,0.0
1997-04-17,0.017038,0.0,0.0
1997-04-18,0.017038,0.0,0.0
1997-04-21,0.017038,0.0,0.0
1997-04-22,0.017038,0.0,0.0
1997-04-23,0.0169363,0.017137,0.016738
1997-04-24,0.0169363,0.0,0.0
