Date,Rate,High (est),Low (est)
1991-03-05,0.191774,0.19393,0.18965
1991-03-06,0.19088,0.19322,0.18857000000000002
1991-03-07,0.190408,0.0,0.0
1991-03-08,0.189559,0.0,0.0
1991-03-11,0.18739,0.0,0.0
1991-03-12,0.18683699999999998,0.18893,0.18477000000000002
1991-03-13,0.18673399999999998,0.0,0.0
1991-03-14,0.18673399999999998,0.0,0.0
1991-03-15,0.185586,0.0,0.0
1991-03-18,0.183149,0.0,0.0
1991-03-19,0.180713,0.18291,0.17854
1991-03-20,0.178753,0.18075,0.17678
1991-03-21,0.17916500000000002,0.18137999999999999,0.17698
1991-03-22,0.179418,0.18154,0.17732
1991-03-25,0.17757,0.0,0.0
1991-03-26,0.175205,0.17737,0.17307
1991-03-27,0.175205,0.0,0.0
1991-03-28,0.172965,0.0,0.0
1991-03-29,0.173084,0.0,0.0
1991-04-01,0.174744,0.17675,0.17276
1991-04-02,0.174939,0.0,0.0
1991-04-03,0.175739,0.0,0.0
1991-04-04,0.17582899999999999,0.17789000000000002,0.17379
1991-04-05,0.17640699999999998,0.0,0.0
1991-04-08,0.17566500000000002,0.17774,0.17362
1991-04-09,0.175568,0.0,0.0
1991-04-10,0.17660499999999998,0.0,0.0
1991-04-11,0.17639200000000002,0.0,0.0
1991-04-12,0.17660499999999998,0.0,0.0
1991-04-15,0.17681,0.17886,0.17478
1991-04-16,0.177385,0.17936,0.17543
1991-04-17,0.177616,0.0,0.0
1991-04-18,0.17672100000000002,0.17892,0.17454
1991-04-19,0.17374,0.17583,0.17168
1991-04-22,0.170372,0.0,0.0
1991-04-23,0.168917,0.0,0.0
1991-04-24,0.169822,0.17185,0.16782
1991-04-25,0.169752,0.17185999999999998,0.16767
1991-04-26,0.169752,0.0,0.0
1991-04-29,0.16808299999999998,0.16999,0.1662
1991-04-30,0.169534,0.17155,0.16754000000000002
1991-05-01,0.172547,0.0,0.0
1991-05-02,0.172499,0.0,0.0
1991-05-03,0.17201,0.0,0.0
1991-05-06,0.170729,0.17277,0.16871
1991-05-07,0.170713,0.17264000000000002,0.16881
1991-05-08,0.171012,0.17294,0.1691
1991-05-09,0.170206,0.17217000000000002,0.16826
1991-05-10,0.170488,0.17240999999999998,0.16858
1991-05-13,0.171205,0.0,0.0
1991-05-14,0.171976,0.17404,0.16994
1991-05-15,0.173302,0.17526,0.17135999999999998
1991-05-16,0.17396099999999998,0.0,0.0
1991-05-17,0.17338199999999998,0.0,0.0
1991-05-20,0.170982,0.17295,0.16902999999999999
1991-05-21,0.170941,0.0,0.0
1991-05-22,0.170941,0.0,0.0
1991-05-23,0.171199,0.17313,0.16929
1991-05-24,0.171796,0.17386,0.16976
1991-05-27,0.17285699999999998,0.0,0.0
1991-05-28,0.172624,0.1747,0.17057999999999998
1991-05-29,0.17314300000000002,0.0,0.0
1991-05-30,0.172771,0.0,0.0
1991-05-31,0.17145,0.17338,0.16954
1991-06-03,0.169737,0.0,0.0
1991-06-04,0.169737,0.0,0.0
1991-06-05,0.16883900000000002,0.0,0.0
1991-06-06,0.168739,0.0,0.0
1991-06-07,0.168213,0.0,0.0
1991-06-10,0.167189,0.16925,0.16515
1991-06-11,0.166739,0.0,0.0
1991-06-12,0.166036,0.0,0.0
1991-06-13,0.16454100000000002,0.16638,0.16272999999999999
1991-06-14,0.16384,0.0,0.0
1991-06-17,0.163737,0.1656,0.16189
1991-06-18,0.162907,0.0,0.0
1991-06-19,0.162581,0.0,0.0
1991-06-20,0.164123,0.16615,0.16212000000000001
1991-06-21,0.163941,0.1659,0.162
1991-06-24,0.163941,0.0,0.0
1991-06-25,0.16397799999999998,0.16597,0.16201
1991-06-26,0.164364,0.16633,0.16242
1991-06-27,0.164364,0.0,0.0
1991-06-28,0.163618,0.0,0.0
1991-07-01,0.16304000000000002,0.0,0.0
1991-07-02,0.161997,0.16383,0.16018
1991-07-03,0.161277,0.0,0.0
1991-07-04,0.161019,0.0,0.0
1991-07-05,0.16065,0.16246,0.15886
1991-07-08,0.16184500000000002,0.16379000000000002,0.15992
1991-07-09,0.162537,0.1644,0.1607
1991-07-10,0.162123,0.16398,0.16029000000000002
1991-07-11,0.162205,0.0,0.0
1991-07-12,0.162273,0.16416,0.16041
1991-07-15,0.163607,0.16557,0.16167
1991-07-16,0.16433599999999998,0.16633,0.16237000000000001
1991-07-17,0.164173,0.16610999999999998,0.16226
1991-07-18,0.165398,0.0,0.0
1991-07-19,0.166995,0.0,0.0
1991-07-22,0.167624,0.16948,0.16579000000000002
1991-07-23,0.16711800000000002,0.16918,0.16508
1991-07-24,0.16783299999999998,0.0,0.0
1991-07-25,0.16783299999999998,0.0,0.0
1991-07-26,0.168439,0.0,0.0
1991-07-29,0.168206,0.17029,0.16615
1991-07-30,0.16842200000000002,0.17048,0.16639
1991-07-31,0.16853900000000002,0.0,0.0
1991-08-01,0.168374,0.1703,0.16647
1991-08-02,0.16753800000000002,0.1695,0.1656
1991-08-05,0.16859100000000002,0.17068,0.16652
1991-08-06,0.170781,0.0,0.0
1991-08-07,0.171574,0.17354,0.16963
1991-08-08,0.171933,0.0,0.0
1991-08-09,0.17145,0.17338,0.16954
1991-08-12,0.17056400000000002,0.17247,0.16868
1991-08-13,0.170174,0.17212,0.16825
1991-08-14,0.169521,0.17159000000000002,0.16748
1991-08-15,0.169389,0.17134000000000002,0.16746
1991-08-16,0.168285,0.1703,0.16629000000000002
1991-08-19,0.164182,0.16609000000000002,0.16229000000000002
1991-08-20,0.162864,0.0,0.0
1991-08-21,0.164571,0.0,0.0
1991-08-22,0.167676,0.16962,0.16575
1991-08-23,0.169186,0.0,0.0
1991-08-26,0.16862,0.0,0.0
1991-08-27,0.16826300000000002,0.17019,0.16635999999999998
1991-08-28,0.167994,0.0,0.0
1991-08-29,0.16914300000000002,0.17117000000000002,0.16714
1991-08-30,0.16933099999999998,0.1713,0.16739
1991-09-02,0.168818,0.0,0.0
1991-09-03,0.169022,0.17107999999999998,0.16699
1991-09-04,0.169389,0.17134000000000002,0.16746
1991-09-05,0.169376,0.0,0.0
1991-09-06,0.169426,0.17137,0.1675
1991-09-09,0.171307,0.17322,0.16942000000000002
1991-09-10,0.173183,0.0,0.0
1991-09-11,0.173459,0.0,0.0
1991-09-12,0.17373,0.0,0.0
1991-09-13,0.17388,0.0,0.0
1991-09-16,0.17410799999999998,0.0,0.0
1991-09-17,0.17514100000000002,0.0,0.0
1991-09-18,0.175012,0.17698,0.17306
1991-09-19,0.174232,0.0,0.0
1991-09-20,0.173505,0.0,0.0
1991-09-23,0.17465999999999998,0.17670999999999998,0.17263
1991-09-24,0.175318,0.0,0.0
1991-09-25,0.174899,0.0,0.0
1991-09-26,0.174571,0.17673,0.17244
1991-09-27,0.174317,0.0,0.0
1991-09-30,0.17558900000000002,0.0,0.0
1991-10-01,0.176127,0.17808,0.1742
1991-10-02,0.176262,0.0,0.0
1991-10-03,0.176563,0.17858,0.17457
1991-10-04,0.176405,0.1786,0.17423
1991-10-07,0.17540999999999998,0.17748,0.17337
1991-10-08,0.174348,0.0,0.0
1991-10-09,0.173003,0.17493,0.17109000000000002
1991-10-10,0.173243,0.0,0.0
1991-10-11,0.17349900000000001,0.0,0.0
1991-10-14,0.17349900000000001,0.0,0.0
1991-10-15,0.17246,0.0,0.0
1991-10-16,0.172156,0.17422,0.17010999999999998
1991-10-17,0.172362,0.17429,0.17046
1991-10-18,0.172942,0.0,0.0
1991-10-21,0.173541,0.0,0.0
1991-10-22,0.173215,0.0,0.0
1991-10-23,0.1723,0.0,0.0
1991-10-24,0.172156,0.17422,0.17010999999999998
1991-10-25,0.172488,0.17444,0.17056
1991-10-28,0.171979,0.17388,0.1701
1991-10-29,0.171225,0.17315,0.16932
1991-10-30,0.172841,0.0,0.0
1991-10-31,0.174572,0.17663,0.17254
1991-11-01,0.175568,0.0,0.0
1991-11-04,0.177574,0.17961,0.17556
1991-11-05,0.178311,0.18037,0.17628
1991-11-06,0.17845899999999998,0.18067,0.17627
1991-11-07,0.17872000000000002,0.0,0.0
1991-11-08,0.178177,0.18016,0.17620999999999998
1991-11-11,0.177981,0.0,0.0
1991-11-12,0.17868,0.18086,0.17653
1991-11-13,0.178814,0.18079,0.17686
1991-11-14,0.179136,0.18114,0.17715999999999998
1991-11-15,0.179339,0.0,0.0
1991-11-18,0.181107,0.18333,0.17890999999999999
1991-11-19,0.18216500000000002,0.18442,0.17994000000000002
1991-11-20,0.18250999999999998,0.0,0.0
1991-11-21,0.18295999999999998,0.18525,0.1807
1991-11-22,0.18379700000000002,0.18594000000000002,0.18168
1991-11-25,0.184644,0.1868,0.18250999999999998
1991-11-26,0.184395,0.18653,0.18229
1991-11-27,0.18266,0.18473,0.18062
1991-11-28,0.181555,0.0,0.0
1991-11-29,0.180361,0.0,0.0
1991-12-02,0.181119,0.0,0.0
1991-12-03,0.18168499999999999,0.18377000000000002,0.17962999999999998
1991-12-04,0.181953,0.1842,0.17973
1991-12-05,0.18299100000000001,0.0,0.0
1991-12-06,0.184185,0.18623,0.18216
1991-12-09,0.1855,0.18775,0.18328
1991-12-10,0.18606,0.0,0.0
1991-12-11,0.185094,0.18721,0.183
1991-12-12,0.18546400000000002,0.18771,0.18324000000000001
1991-12-13,0.185248,0.18735,0.18317
1991-12-16,0.185186,0.18744,0.18295999999999998
1991-12-17,0.185823,0.0,0.0
1991-12-18,0.186344,0.0,0.0
1991-12-19,0.186874,0.18896,0.18481
1991-12-20,0.187676,0.18992,0.18545
1991-12-23,0.190857,0.1931,0.18864
1991-12-24,0.192564,0.19488,0.19028
1991-12-25,0.192564,0.0,0.0
1991-12-26,0.193419,0.19564,0.19122
1991-12-27,0.193416,0.0,0.0
1991-12-30,0.192972,0.1953,0.19067
1991-12-31,0.192838,0.19499,0.19071
1992-01-01,0.192838,0.0,0.0
1992-01-02,0.192864,0.19519,0.19055999999999998
1992-01-03,0.19148099999999998,0.0,0.0
1992-01-06,0.19156199999999998,0.19387000000000001,0.18928
1992-01-07,0.192705,0.0,0.0
1992-01-08,0.19354100000000002,0.19577,0.19133
1992-01-09,0.192632,0.0,0.0
1992-01-10,0.189406,0.19167,0.18716
1992-01-13,0.186851,0.0,0.0
1992-01-14,0.18654600000000002,0.18875999999999998,0.18436
1992-01-15,0.18321500000000002,0.18542,0.18104
1992-01-16,0.181263,0.18333,0.17922000000000002
1992-01-17,0.180792,0.18292,0.17869000000000002
1992-01-20,0.183052,0.18509,0.18104
1992-01-21,0.18466,0.0,0.0
1992-01-22,0.184827,0.18699000000000002,0.18269000000000002
1992-01-23,0.18452000000000002,0.18667,0.1824
1992-01-24,0.182881,0.18512,0.18067
1992-01-27,0.182527,0.0,0.0
1992-01-28,0.182676,0.0,0.0
1992-01-29,0.183869,0.0,0.0
1992-01-30,0.18364,0.18569000000000002,0.18161
1992-01-31,0.182331,0.0,0.0
1992-02-03,0.18245,0.0,0.0
1992-02-04,0.183443,0.18567,0.18124
1992-02-05,0.184531,0.0,0.0
1992-02-06,0.185665,0.0,0.0
1992-02-07,0.18603599999999998,0.18829,0.18381
1992-02-10,0.186901,0.0,0.0
1992-02-11,0.185808,0.18791,0.18373
1992-02-12,0.18391300000000002,0.18606,0.18179
1992-02-13,0.183205,0.18549000000000002,0.18094000000000002
1992-02-14,0.181686,0.18389,0.17951
1992-02-17,0.181092,0.18327000000000002,0.17894000000000002
1992-02-18,0.179647,0.18162999999999999,0.17768
1992-02-19,0.179647,0.0,0.0
1992-02-20,0.178215,0.0,0.0
1992-02-21,0.178149,0.18012,0.1762
1992-02-24,0.177716,0.17993,0.17553
1992-02-25,0.178093,0.18014000000000002,0.17607
1992-02-26,0.177885,0.0,0.0
1992-02-27,0.17877300000000002,0.18089,0.17668
1992-02-28,0.179622,0.0,0.0
1992-03-02,0.17938199999999999,0.1815,0.17729
1992-03-03,0.17841300000000002,0.0,0.0
1992-03-04,0.177534,0.0,0.0
1992-03-05,0.17651,0.0,0.0
1992-03-06,0.17619500000000002,0.17839000000000002,0.17402
1992-03-09,0.176623,0.1788,0.17447000000000001
1992-03-10,0.176921,0.0,0.0
1992-03-11,0.17639200000000002,0.0,0.0
1992-03-12,0.176244,0.0,0.0
1992-03-13,0.17645999999999998,0.0,0.0
1992-03-16,0.176626,0.17868,0.1746
1992-03-17,0.177511,0.1795,0.17555
1992-03-18,0.17818599999999998,0.18016,0.17623
1992-03-19,0.177514,0.0,0.0
1992-03-20,0.17622100000000002,0.17842,0.17405
1992-03-23,0.17616700000000002,0.0,0.0
1992-03-24,0.176763,0.0,0.0
1992-03-25,0.177624,0.17961,0.17565999999999998
1992-03-26,0.17818599999999998,0.18016,0.17623
1992-03-27,0.178058,0.0,0.0
1992-03-30,0.178608,0.18079,0.17645999999999998
1992-03-31,0.179249,0.18125,0.17727
1992-04-01,0.178833,0.18089,0.1768
1992-04-02,0.178624,0.1806,0.17667
1992-04-03,0.179844,0.18195999999999998,0.17775
1992-04-06,0.181426,0.0,0.0
1992-04-07,0.18168499999999999,0.18377000000000002,0.17962999999999998
1992-04-08,0.181627,0.18378,0.1795
1992-04-09,0.18109,0.0,0.0
1992-04-10,0.18138900000000002,0.18344000000000002,0.17936
1992-04-13,0.180145,0.18227000000000002,0.17804
1992-04-14,0.180145,0.0,0.0
1992-04-15,0.178811,0.18103,0.17662
1992-04-16,0.178226,0.18022,0.17625
1992-04-17,0.177574,0.0,0.0
1992-04-20,0.17723599999999998,0.1794,0.17509
1992-04-21,0.177516,0.17958,0.17548
1992-04-22,0.177637,0.17965,0.17565
1992-04-23,0.177849,0.17984,0.17588
1992-04-24,0.178797,0.0,0.0
1992-04-27,0.17923599999999998,0.18136,0.17714000000000002
1992-04-28,0.17895999999999998,0.0,0.0
1992-04-29,0.179055,0.18117,0.17695999999999998
1992-04-30,0.17901199999999998,0.18106,0.17699
1992-05-01,0.179742,0.18197,0.17754
1992-05-04,0.180071,0.18225999999999998,0.17790999999999998
1992-05-05,0.180579,0.18277000000000002,0.17840999999999999
1992-05-06,0.181333,0.0,0.0
1992-05-07,0.181847,0.0,0.0
1992-05-08,0.181488,0.18367,0.17933
1992-05-11,0.181074,0.18317,0.179
1992-05-12,0.182053,0.0,0.0
1992-05-13,0.183583,0.1857,0.18149
1992-05-14,0.184607,0.18675999999999998,0.18247
1992-05-15,0.18445699999999998,0.18661,0.18233
1992-05-18,0.185603,0.0,0.0
1992-05-19,0.186805,0.0,0.0
1992-05-20,0.18657,0.0,0.0
1992-05-21,0.185168,0.18729,0.18308
1992-05-22,0.184131,0.0,0.0
1992-05-25,0.184221,0.18645,0.18202000000000002
1992-05-26,0.184651,0.18674000000000002,0.18258
1992-05-27,0.18340399999999998,0.0,0.0
1992-05-28,0.18268299999999998,0.0,0.0
1992-05-29,0.184202,0.0,0.0
1992-06-01,0.185705,0.0,0.0
1992-06-02,0.185094,0.18721,0.183
1992-06-03,0.18468800000000002,0.18678,0.18262
1992-06-04,0.18498299999999998,0.0,0.0
1992-06-05,0.185838,0.0,0.0
1992-06-08,0.186494,0.18879,0.18422
1992-06-09,0.18698900000000002,0.18930999999999998,0.1847
1992-06-10,0.186647,0.0,0.0
1992-06-11,0.186799,0.18889,0.18473
1992-06-12,0.18795,0.0,0.0
1992-06-15,0.188885,0.19117,0.18663
1992-06-16,0.18879100000000001,0.0,0.0
1992-06-17,0.18903499999999998,0.19113,0.18696
1992-06-18,0.18892799999999998,0.19100999999999999,0.18687
1992-06-19,0.188894,0.19122,0.1866
1992-06-22,0.189064,0.19135,0.1868
1992-06-23,0.189746,0.19207,0.18744
1992-06-24,0.190408,0.0,0.0
1992-06-25,0.191662,0.19380999999999998,0.18953
1992-06-26,0.192749,0.19507,0.19045
1992-06-29,0.19451500000000002,0.0,0.0
1992-06-30,0.19525499999999998,0.0,0.0
1992-07-01,0.195672,0.19798,0.19339
1992-07-02,0.19581700000000002,0.0,0.0
1992-07-03,0.196152,0.19857,0.19377
1992-07-06,0.19608599999999998,0.19832,0.19388
1992-07-07,0.197484,0.19979,0.1952
1992-07-08,0.19914,0.0,0.0
1992-07-09,0.198041,0.20051,0.1956
1992-07-10,0.196945,0.19929000000000002,0.19463
1992-07-13,0.198766,0.0,0.0
1992-07-14,0.199753,0.0,0.0
1992-07-15,0.199753,0.0,0.0
1992-07-16,0.199909,0.0,0.0
1992-07-17,0.20076,0.0,0.0
1992-07-20,0.202441,0.20467,0.20023
1992-07-21,0.199773,0.20199999999999999,0.19757
1992-07-22,0.19864600000000002,0.20094,0.19638
1992-07-23,0.19864600000000002,0.0,0.0
1992-07-24,0.199008,0.2014,0.19664
1992-07-27,0.199206,0.0,0.0
1992-07-28,0.200006,0.0,0.0
1992-07-29,0.20058499999999999,0.0,0.0
1992-07-30,0.199754,0.20206,0.19747
1992-07-31,0.19981,0.0,0.0
1992-08-03,0.200321,0.0,0.0
1992-08-04,0.200336,0.20277,0.19793
1992-08-05,0.20036099999999998,0.0,0.0
1992-08-06,0.19964300000000001,0.20195,0.19737000000000002
1992-08-07,0.20008,0.20237,0.19782
1992-08-10,0.20096,0.0,0.0
1992-08-11,0.201521,0.20395,0.19912
1992-08-12,0.20127899999999999,0.0,0.0
1992-08-13,0.201318,0.2037,0.19896
1992-08-14,0.201562,0.0,0.0
1992-08-17,0.201286,0.20357999999999998,0.19902
1992-08-18,0.20172,0.0,0.0
1992-08-19,0.20172,0.0,0.0
1992-08-20,0.202587,0.0,0.0
1992-08-21,0.20296199999999998,0.0,0.0
1992-08-24,0.205643,0.0,0.0
1992-08-25,0.208132,0.0,0.0
1992-08-26,0.20866500000000002,0.21123000000000003,0.20613
1992-08-27,0.20792399999999997,0.21049,0.20539000000000002
1992-08-28,0.208079,0.21061,0.20558
1992-08-31,0.208271,0.2108,0.20576999999999998
1992-09-01,0.209142,0.21153000000000002,0.20678000000000002
1992-09-02,0.21051399999999998,0.21289,0.20815999999999998
1992-09-03,0.21055900000000002,0.21298000000000003,0.20815999999999998
1992-09-04,0.20824499999999999,0.0,0.0
1992-09-07,0.20855100000000001,0.21100000000000002,0.20613
1992-09-08,0.210207,0.21276,0.20769
1992-09-09,0.209659,0.21204,0.20731
1992-09-10,0.207954,0.0,0.0
1992-09-11,0.20544600000000002,0.20776999999999998,0.20315
1992-09-14,0.200598,0.20294,0.19827999999999998
1992-09-15,0.199498,0.0,0.0
1992-09-16,0.19802999999999998,0.20039,0.1957
1992-09-17,0.196012,0.0,0.0
1992-09-18,0.195437,0.19771,0.19319
1992-09-21,0.19636900000000002,0.19879000000000002,0.19397999999999999
1992-09-22,0.197095,0.19955,0.19467
1992-09-23,0.19581500000000002,0.19805999999999999,0.19359
1992-09-24,0.196149,0.19849,0.19384
1992-09-25,0.19831300000000002,0.0,0.0
